sim_time,obstacle_x,obstacle_y
21.685000000,1.315000000,0.000000000
21.699000000,1.301000000,0.000000000
21.707000000,1.293000000,0.000000000
21.718000000,1.282000000,0.000000000
21.725000000,1.275000000,0.000000000
21.735000000,1.265000000,0.000000000
21.742000000,1.258000000,0.000000000
21.752000000,1.248000000,0.000000000
21.767000000,1.233000000,0.000000000
21.783000000,1.217000000,0.000000000
21.795000000,1.205000000,0.000000000
21.806000000,1.194000000,0.000000000
21.820000000,1.180000000,0.000000000
21.832000000,1.168000000,0.000000000
21.846000000,1.154000000,0.000000000
21.857000000,1.143000000,0.000000000
21.867000000,1.133000000,0.000000000
21.881000000,1.119000000,0.000000000
21.888000000,1.112000000,0.000000000
21.901000000,1.099000000,0.000000000
21.909000000,1.091000000,0.000000000
21.917000000,1.083000000,0.000000000
21.928000000,1.072000000,0.000000000
21.939000000,1.061000000,0.000000000
21.952000000,1.048000000,0.000000000
21.964000000,1.036000000,0.000000000
21.979000000,1.021000000,0.000000000
21.987000000,1.013000000,0.000000000
22.987000000,1.000000000,0.000000000
22.006000000,0.994000000,0.000000000
22.015000000,0.985000000,0.000000000
22.021000000,0.979000000,0.000000000
22.027000000,0.973000000,0.000000000
22.040000000,0.960000000,0.000000000
22.051000000,0.949000000,0.000000000
22.058000000,0.942000000,0.000000000
22.069000000,0.931000000,0.000000000
22.081000000,0.919000000,0.000000000
22.092000000,0.908000000,0.000000000
22.104000000,0.896000000,0.000000000
22.113000000,0.887000000,0.000000000
22.127000000,0.873000000,0.000000000
22.135000000,0.865000000,0.000000000
22.148000000,0.852000000,0.000000000
22.164000000,0.836000000,0.000000000
22.180000000,0.820000000,0.000000000
22.193000000,0.807000000,0.000000000
22.203000000,0.797000000,0.000000000
22.213000000,0.787000000,0.000000000
22.224000000,0.776000000,0.000000000
22.230000000,0.770000000,0.000000000
22.239000000,0.761000000,0.000000000
22.246000000,0.754000000,0.000000000
22.251000000,0.749000000,0.000000000
22.259000000,0.741000000,0.000000000
22.268000000,0.732000000,0.000000000
22.281000000,0.719000000,0.000000000
22.286000000,0.714000000,0.000000000
22.293000000,0.707000000,0.000000000
22.304000000,0.696000000,0.000000000
22.316000000,0.684000000,0.000000000
22.326000000,0.674000000,0.000000000
22.333000000,0.667000000,0.000000000
22.337000000,0.663000000,0.000000000
22.342000000,0.658000000,0.000000000
22.350000000,0.650000000,0.000000000
22.363000000,0.637000000,0.000000000
22.375000000,0.625000000,0.000000000
22.383000000,0.617000000,0.000000000
22.394000000,0.606000000,0.000000000
22.403000000,0.597000000,0.000000000
22.415000000,0.585000000,0.000000000
22.424000000,0.576000000,0.000000000
22.434000000,0.566000000,0.000000000
22.438000000,0.562000000,0.000000000
22.451000000,0.549000000,0.000000000
22.465000000,0.535000000,0.000000000
22.475000000,0.525000000,0.000000000
22.483000000,0.517000000,0.000000000
22.491000000,0.509000000,0.000000000
22.506000000,0.494000000,0.000000000
22.519000000,0.481000000,0.000000000
22.528000000,0.472000000,0.000000000
22.541000000,0.459000000,0.000000000
22.559000000,0.441000000,0.000000000
22.570000000,0.430000000,0.000000000
22.579000000,0.421000000,0.000000000
22.582000000,0.418000000,0.000000000
22.593000000,0.407000000,0.000000000
22.606000000,0.394000000,0.000000000
22.620000000,0.380000000,0.000000000
22.630000000,0.370000000,0.000000000
22.646000000,0.354000000,0.000000000
